Date,Last Year Quantity,Avg Last Year,Average Temperature (°C),Average Dew Point (°C),Average Humidity (%),Average Wind Speed (km/h),Average Pressure (hPa),Quantity,Max Rate,Year,Month,Day,Variety_Mishrathali,Disease_Flacherie,Disease_Grasserie,Disease_Muscardine,Disease_Nematodes and Parasitic Worms,Disease_Pebrine,Disease_Uzi Fly
2021-09-21,20.355,277.0,23.3,19.8,82.4,13.2,907.4,24.627,593.0,2021,9,21,False,False,False,False,True,False,False
2021-09-21,12.47,234.0,23.3,19.8,82.4,13.2,907.4,9.378,466.0,2021,9,21,True,False,False,False,True,False,False
2021-09-22,19.028,272.0,23.6,19.3,77.8,12.7,906.2,19.683,579.0,2021,9,22,False,False,False,False,True,False,False
2021-09-22,11.028,237.0,23.6,19.3,77.8,12.7,906.2,7.334,455.0,2021,9,22,True,False,False,False,True,False,False
2021-09-23,12.306,239.0,23.7,19.1,76.2,13.3,906.9,7.617,465.0,2021,9,23,True,False,False,False,True,False,False
2021-09-23,10.042,298.0,23.7,19.1,76.2,13.3,906.9,14.119,605.0,2021,9,23,False,False,False,False,True,False,False
2021-09-24,23.296,285.0,24.0,19.5,76.7,8.3,907.3,21.223,578.0,2021,9,24,False,False,False,False,True,False,False
2021-09-24,17.129,226.0,24.0,19.5,76.7,8.3,907.3,7.752,470.0,2021,9,24,True,False,False,False,True,False,False
2021-09-25,13.87,225.0,23.9,20.0,80.6,13.1,906.6,6.991,476.0,2021,9,25,True,False,False,False,True,False,False
2021-09-25,21.985,274.0,23.9,20.0,80.6,13.1,906.6,22.162,582.0,2021,9,25,False,False,False,False,True,False,False
2021-09-26,17.326,222.0,23.7,19.3,77.3,13.9,904.8,9.258,469.0,2021,9,26,True,False,False,False,True,False,False
2021-09-26,27.581,267.0,23.7,19.3,77.3,13.9,904.8,21.258,554.0,2021,9,26,False,False,False,False,True,False,False
2021-09-27,18.868,274.0,23.0,18.5,76.7,21.9,904.1,24.924,566.0,2021,9,27,True,False,False,False,True,False,False
2021-09-27,31.985,267.0,23.0,18.5,76.7,21.9,904.1,20.784,540.0,2021,9,27,False,False,False,False,True,False,False
2021-09-28,11.634,279.0,22.8,18.5,77.7,20.0,906.4,21.662,599.0,2021,9,28,False,False,False,False,True,False,False
2021-09-28,9.894,241.0,22.8,18.5,77.7,20.0,906.4,9.716,491.0,2021,9,28,True,False,False,False,True,False,False
2021-09-29,20.499,287.0,23.8,18.4,73.3,17.7,907.9,18.349,642.0,2021,9,29,False,False,False,False,True,False,False
2021-09-29,13.167,236.0,23.8,18.4,73.3,17.7,907.9,9.693,482.0,2021,9,29,True,False,False,False,True,False,False
2021-09-30,14.223,230.0,24.1,19.0,73.6,6.4,908.7,12.694,483.0,2021,9,30,True,False,False,False,True,False,False
2021-09-30,22.314,276.0,24.1,19.0,73.6,6.4,908.7,18.097,600.0,2021,9,30,False,False,False,False,True,False,False
2021-10-01,11.251,279.0,24.4,20.4,79.9,8.6,907.9,22.411,570.0,2021,10,1,False,False,False,False,True,False,False
2021-10-01,11.114,230.0,24.4,20.4,79.9,8.6,907.9,11.43,471.0,2021,10,1,True,False,False,False,True,False,False
2021-10-02,9.669,288.0,23.8,20.4,82.3,7.8,907.7,19.442,589.0,2021,10,2,False,False,False,False,True,False,False
2021-10-02,11.269,230.0,23.8,20.4,82.3,7.8,907.7,9.454,470.0,2021,10,2,True,False,False,False,True,False,False
2021-10-03,12.363,279.0,23.7,20.3,82.6,6.7,907.6,11.317,635.0,2021,10,3,False,False,False,False,True,False,False
2021-10-03,9.846,238.0,23.7,20.3,82.6,6.7,907.6,6.643,473.0,2021,10,3,True,False,False,False,True,False,False
2021-10-04,11.12,283.0,24.9,20.0,76.2,7.5,906.9,21.608,625.0,2021,10,4,False,False,False,False,True,False,False
2021-10-04,7.908,236.0,24.9,20.0,76.2,7.5,906.9,7.832,475.0,2021,10,4,True,False,False,False,True,False,False
2021-10-05,18.896,292.0,23.1,19.3,80.3,8.6,906.7,31.68,612.0,2021,10,5,False,False,False,False,True,False,False
2021-10-05,9.634,237.0,23.1,19.3,80.3,8.6,906.7,9.565,476.0,2021,10,5,True,False,False,False,True,False,False
2021-10-06,19.813,292.0,23.1,21.2,89.2,8.2,905.6,28.96,593.0,2021,10,6,False,False,False,False,True,False,False
2021-10-06,10.383,239.0,23.1,21.2,89.2,8.2,905.6,8.862,499.0,2021,10,6,True,False,False,False,True,False,False
2021-10-07,9.591,243.0,24.6,20.5,75.2,7.0,906.3,7.417,471.0,2021,10,7,True,False,False,False,True,False,False
2021-10-07,20.534,290.0,24.6,20.5,75.2,7.0,906.3,24.392,583.0,2021,10,7,False,False,False,False,True,False,False
2021-10-08,10.373,244.0,22.5,20.8,90.5,8.2,907.5,13.101,430.0,2021,10,8,True,False,False,False,True,False,False
2021-10-08,17.229,297.0,22.5,20.8,90.5,8.2,907.5,17.166,612.0,2021,10,8,False,False,False,False,True,False,False
2021-10-09,10.796,238.0,21.8,20.8,93.6,8.8,908.7,16.33,415.0,2021,10,9,True,False,False,False,True,False,False
2021-10-09,20.912,282.0,21.8,20.8,93.6,8.8,908.7,25.104,570.0,2021,10,9,False,False,False,False,True,False,False
2021-10-10,11.861,241.0,23.5,20.0,81.6,10.3,907.8,13.535,422.0,2021,10,10,True,False,False,False,True,False,False
2021-10-10,19.67,294.0,23.5,20.0,81.6,10.3,907.8,25.868,578.0,2021,10,10,False,False,False,False,True,False,False
2021-10-12,10.543,240.0,22.6,20.0,86.0,10.0,906.5,12.384,395.0,2021,10,12,True,False,False,False,True,False,False
2021-10-12,12.519,298.0,22.6,20.0,86.0,10.0,906.5,25.617,578.0,2021,10,12,False,False,False,False,True,False,False
2021-10-13,9.078,237.0,22.4,20.2,87.6,9.2,906.2,11.914,392.0,2021,10,13,True,False,False,False,True,False,False
2021-10-13,9.526,303.0,22.4,20.2,87.6,9.2,906.2,20.438,536.0,2021,10,13,False,False,False,False,True,False,False
2021-10-14,14.896,298.0,23.7,20.5,83.0,5.2,905.1,19.18,515.0,2021,10,14,False,False,False,False,True,False,False
2021-10-14,6.102,244.0,23.7,20.5,83.0,5.2,905.1,5.741,372.0,2021,10,14,True,False,False,False,True,False,False
2021-10-16,10.027,236.0,23.8,20.4,83.1,5.7,903.3,6.997,398.0,2021,10,16,True,False,False,False,True,False,False
2021-10-16,19.177,288.0,23.8,20.4,83.1,5.7,903.3,25.88,565.0,2021,10,16,False,False,False,False,True,False,False
2021-10-17,18.119,293.0,22.9,20.7,87.9,9.7,905.5,21.612,532.0,2021,10,17,False,False,False,False,True,False,False
2021-10-17,10.727,239.0,22.9,20.7,87.9,9.7,905.5,9.598,402.0,2021,10,17,True,False,False,False,True,False,False
2021-10-18,18.259,293.0,23.5,20.2,83.2,12.7,908.1,28.6,596.0,2021,10,18,False,False,False,False,True,False,False
2021-10-18,10.901,243.0,23.5,20.2,83.2,12.7,908.1,9.848,386.0,2021,10,18,True,False,False,False,True,False,False
2021-10-19,6.746,257.0,24.1,19.3,74.8,7.3,910.0,5.64,395.0,2021,10,19,True,False,False,False,True,False,False
2021-10-19,23.322,290.0,24.1,19.3,74.8,7.3,910.0,17.989,622.0,2021,10,19,False,False,False,False,True,False,False
2021-10-20,6.681,259.0,23.6,19.8,80.6,5.3,911.2,6.858,402.0,2021,10,20,True,False,False,False,True,False,False
2021-10-20,20.987,255.0,23.6,19.8,80.6,5.3,911.2,24.795,575.0,2021,10,20,False,False,False,False,True,False,False
2021-10-22,14.497,299.0,23.7,19.9,80.8,6.7,911.6,28.806,611.0,2021,10,22,False,False,False,False,True,False,False
2021-10-22,7.871,249.0,23.7,19.9,80.8,6.7,911.6,8.415,432.0,2021,10,22,True,False,False,False,True,False,False
2021-10-23,7.559,243.0,23.1,20.0,84.5,7.4,911.8,8.242,420.0,2021,10,23,True,False,False,False,True,False,False
2021-10-23,17.601,277.0,23.1,20.0,84.5,7.4,911.8,24.214,596.0,2021,10,23,False,False,False,False,True,False,False
2021-10-24,5.651,226.0,23.2,18.8,78.4,6.5,911.6,8.233,465.0,2021,10,24,True,False,False,False,True,False,False
2021-10-24,13.124,280.0,23.2,18.8,78.4,6.5,911.6,21.341,577.0,2021,10,24,False,False,False,False,True,False,False
2021-10-25,6.753,298.0,23.2,18.4,76.0,7.2,910.0,32.267,563.0,2021,10,25,False,False,False,False,True,False,False
2021-10-25,4.112,240.0,23.2,18.4,76.0,7.2,910.0,9.353,458.0,2021,10,25,True,False,False,False,True,False,False
2021-10-26,6.683,306.0,22.9,17.8,74.1,6.7,909.8,24.896,550.0,2021,10,26,False,False,False,False,True,False,False
2021-10-26,5.32,244.0,22.9,17.8,74.1,6.7,909.8,11.238,432.0,2021,10,26,True,False,False,False,True,False,False
2021-10-27,9.098,244.0,21.9,17.3,76.5,7.3,909.7,11.621,463.0,2021,10,27,True,False,False,False,True,False,False
2021-10-27,13.014,298.0,21.9,17.3,76.5,7.3,909.7,25.677,596.0,2021,10,27,False,False,False,False,True,False,False
2021-10-28,19.821,297.0,22.2,16.6,71.8,7.0,910.1,26.901,560.0,2021,10,28,False,False,False,False,True,False,False
2021-10-28,6.692,255.0,22.2,16.6,71.8,7.0,910.1,8.861,486.0,2021,10,28,True,False,False,False,True,False,False
2021-10-29,7.418,255.0,22.1,20.0,88.8,7.5,910.8,6.522,490.0,2021,10,29,True,False,False,False,True,False,False
2021-10-29,22.453,284.0,22.1,20.0,88.8,7.5,910.8,20.314,571.0,2021,10,29,False,False,False,False,True,False,False
2021-10-30,12.997,297.0,23.0,20.0,84.5,10.2,911.3,20.803,570.0,2021,10,30,False,False,False,False,True,False,False
2021-10-30,5.603,265.0,23.0,20.0,84.5,10.2,911.3,5.594,483.0,2021,10,30,True,False,False,False,True,False,False
2021-10-31,24.118,292.0,23.1,19.8,82.5,10.1,911.2,16.636,566.0,2021,10,31,False,False,False,False,True,False,False
2021-10-31,7.06,271.0,23.1,19.8,82.5,10.1,911.2,7.277,500.0,2021,10,31,True,False,False,False,True,False,False
2021-11-01,6.164,274.0,22.0,20.1,89.8,10.3,910.0,6.475,493.0,2021,11,1,True,False,False,True,False,False,False
2021-11-01,18.485,302.0,22.0,20.1,89.8,10.3,910.0,19.71,591.0,2021,11,1,False,False,False,True,False,False,False
2021-11-02,6.068,279.0,21.6,19.5,88.7,11.2,909.9,6.212,496.0,2021,11,2,True,False,False,True,False,False,False
2021-11-02,20.267,298.0,21.6,19.5,88.7,11.2,909.9,16.373,610.0,2021,11,2,False,False,False,True,False,False,False
2021-11-03,8.11,285.0,22.1,19.5,86.3,9.4,909.9,3.963,510.0,2021,11,3,True,False,False,True,False,False,False
2021-11-03,15.997,315.0,22.1,19.5,86.3,9.4,909.9,10.434,629.0,2021,11,3,False,False,False,True,False,False,False
2021-11-04,8.404,395.0,22.7,19.8,85.1,7.7,909.6,15.501,677.0,2021,11,4,False,False,False,True,False,False,False
2021-11-04,9.568,293.0,22.7,19.8,85.1,7.7,909.6,6.803,520.0,2021,11,4,True,False,False,True,False,False,False
2021-11-05,8.292,291.0,21.7,20.2,91.8,5.9,909.3,6.833,500.0,2021,11,5,True,False,False,True,False,False,False
2021-11-05,14.078,351.0,21.7,20.2,91.8,5.9,909.3,19.46,659.0,2021,11,5,False,False,False,True,False,False,False
2021-11-06,7.202,290.0,22.5,18.8,81.6,7.5,908.4,8.532,495.0,2021,11,6,True,False,False,True,False,False,False
2021-11-06,18.523,337.0,22.5,18.8,81.6,7.5,908.4,15.561,677.0,2021,11,6,False,False,False,True,False,False,False
2021-11-07,14.416,345.0,20.7,19.4,92.4,7.0,908.9,20.214,693.0,2021,11,7,False,False,False,True,False,False,False
2021-11-07,8.043,290.0,20.7,19.4,92.4,7.0,908.9,7.389,500.0,2021,11,7,True,False,False,True,False,False,False
2021-11-08,10.32,284.0,20.1,18.7,92.3,6.0,909.7,5.695,495.0,2021,11,8,True,False,False,True,False,False,False
2021-11-08,18.694,337.0,20.1,18.7,92.3,6.0,909.7,25.176,655.0,2021,11,8,False,False,False,True,False,False,False
2021-11-09,18.974,331.0,21.0,16.0,75.0,8.9,909.7,24.322,662.0,2021,11,9,False,False,False,True,False,False,False
2021-11-09,10.696,276.0,21.0,16.0,75.0,8.9,909.7,4.858,520.0,2021,11,9,True,False,False,True,False,False,False
2021-11-10,25.478,341.0,18.8,15.7,75.9,6.3,908.5,20.669,710.0,2021,11,10,False,False,False,True,False,False,False
2021-11-10,11.48,269.0,18.8,15.7,75.9,6.3,908.5,5.184,528.0,2021,11,10,True,False,False,True,False,False,False
2021-11-11,19.799,325.0,18.0,17.3,95.7,13.5,905.6,21.269,689.0,2021,11,11,False,False,False,True,False,False,False
2021-11-11,8.125,279.0,18.0,17.3,95.7,13.5,905.6,4.784,529.0,2021,11,11,True,False,False,True,False,False,False
2021-11-12,15.549,331.0,20.3,20.1,98.8,4.4,906.1,22.785,654.0,2021,11,12,False,False,False,True,False,False,False
2021-11-12,7.459,280.0,20.3,20.1,98.8,4.4,906.1,4.83,531.0,2021,11,12,True,False,False,True,False,False,False
2021-11-13,6.825,281.0,21.7,20.4,92.4,6.4,907.3,5.774,525.0,2021,11,13,True,False,False,True,False,False,False
2021-11-13,11.019,328.0,21.7,20.4,92.4,6.4,907.3,21.16,688.0,2021,11,13,False,False,False,True,False,False,False
2021-11-14,14.71,332.0,22.2,20.6,91.0,5.1,907.4,12.71,700.0,2021,11,14,False,False,False,True,False,False,False
2021-11-14,7.529,283.0,22.2,20.6,91.0,5.1,907.4,5.849,533.0,2021,11,14,True,False,False,True,False,False,False
2021-11-15,11.64,335.0,22.3,20.7,91.3,4.0,906.3,14.152,725.0,2021,11,15,False,False,False,True,False,False,False
2021-11-15,7.805,288.0,22.3,20.7,91.3,4.0,906.3,6.625,535.0,2021,11,15,True,False,False,True,False,False,False
2021-11-17,16.228,345.0,22.6,20.4,88.2,6.2,908.8,18.731,740.0,2021,11,17,False,False,False,True,False,False,False
2021-11-17,8.566,284.0,22.6,20.4,88.2,6.2,908.8,5.266,530.0,2021,11,17,True,False,False,True,False,False,False
2021-11-18,12.624,277.0,20.3,20.0,98.4,6.1,906.3,5.085,515.0,2021,11,18,True,False,False,True,False,False,False
2021-11-18,12.708,348.0,20.3,20.0,98.4,6.1,906.3,19.167,732.0,2021,11,18,False,False,False,True,False,False,False
2021-11-19,11.272,267.0,21.1,21.0,99.4,5.7,903.5,5.909,546.0,2021,11,19,True,False,False,True,False,False,False
2021-11-19,12.59,350.0,21.1,21.0,99.4,5.7,903.5,12.953,686.0,2021,11,19,False,False,False,True,False,False,False
2021-11-20,13.2,247.0,21.7,20.4,92.3,11.0,906.1,5.54,540.0,2021,11,20,True,False,False,True,False,False,False
2021-11-20,18.074,345.0,21.7,20.4,92.3,11.0,906.1,21.292,696.0,2021,11,20,False,False,False,True,False,False,False
2021-11-21,21.218,243.0,22.8,19.7,84.4,5.4,909.0,6.696,511.0,2021,11,21,True,False,False,True,False,False,False
2021-11-21,25.854,343.0,22.8,19.7,84.4,5.4,909.0,16.365,666.0,2021,11,21,False,False,False,True,False,False,False
2021-11-22,12.856,263.0,22.6,19.9,86.3,8.2,909.9,8.548,493.0,2021,11,22,True,False,False,True,False,False,False
2021-11-22,19.076,316.0,22.6,19.9,86.3,8.2,909.9,26.156,660.0,2021,11,22,False,False,False,True,False,False,False
2021-11-23,25.325,338.0,23.6,20.0,82.2,7.2,909.5,35.674,650.0,2021,11,23,False,False,False,True,False,False,False
2021-11-23,8.372,283.0,23.6,20.0,82.2,7.2,909.5,6.324,495.0,2021,11,23,True,False,False,True,False,False,False
2021-11-24,8.162,294.0,22.1,19.8,88.1,8.5,909.8,6.719,499.0,2021,11,24,True,False,False,True,False,False,False
2021-11-24,22.857,324.0,22.1,19.8,88.1,8.5,909.8,18.267,676.0,2021,11,24,False,False,False,True,False,False,False
2021-11-25,17.946,339.0,22.2,18.7,82.3,10.6,910.0,19.87,678.0,2021,11,25,False,False,False,True,False,False,False
2021-11-25,5.611,301.0,22.2,18.7,82.3,10.6,910.0,6.347,518.0,2021,11,25,True,False,False,True,False,False,False
2021-11-26,18.957,343.0,21.7,18.0,81.2,10.7,910.4,17.023,688.0,2021,11,26,False,False,False,True,False,False,False
2021-11-26,7.307,303.0,21.7,18.0,81.2,10.7,910.4,6.328,550.0,2021,11,26,True,False,False,True,False,False,False
2021-11-27,17.092,349.0,20.4,18.6,90.2,11.9,910.3,15.817,736.0,2021,11,27,False,False,False,True,False,False,False
2021-11-27,6.469,305.0,20.4,18.6,90.2,11.9,910.3,5.157,555.0,2021,11,27,True,False,False,True,False,False,False
2021-11-28,10.843,360.0,20.0,19.8,99.0,10.2,910.6,20.879,666.0,2021,11,28,False,False,False,True,False,False,False
2021-11-28,7.429,308.0,20.0,19.8,99.0,10.2,910.6,4.632,525.0,2021,11,28,True,False,False,True,False,False,False
2021-11-29,9.742,308.0,20.7,19.7,94.5,11.2,911.0,5.569,526.0,2021,11,29,True,False,False,True,False,False,False
2021-11-29,15.417,358.0,20.7,19.7,94.5,11.2,911.0,12.955,658.0,2021,11,29,False,False,False,True,False,False,False
2021-11-30,16.548,370.0,22.3,19.1,83.7,13.3,911.1,10.655,661.0,2021,11,30,False,False,False,True,False,False,False
2021-11-30,10.055,291.0,22.3,19.1,83.7,13.3,911.1,4.233,557.0,2021,11,30,True,False,False,True,False,False,False
2021-12-01,18.137,371.0,20.9,19.3,90.8,8.8,910.5,10.815,682.0,2021,12,1,False,False,False,True,False,False,False
2021-12-01,11.644,291.0,20.9,19.3,90.8,8.8,910.5,7.079,552.0,2021,12,1,True,False,False,True,False,False,False
2021-12-02,10.32,302.0,21.8,19.8,88.8,6.8,910.3,4.876,561.0,2021,12,2,True,False,False,True,False,False,False
2021-12-02,11.824,386.0,21.8,19.8,88.8,6.8,910.3,15.869,702.0,2021,12,2,False,False,False,True,False,False,False
2021-12-03,15.043,387.0,22.6,19.6,84.3,4.9,910.5,15.914,755.0,2021,12,3,False,False,False,True,False,False,False
2021-12-03,8.005,307.0,22.6,19.6,84.3,4.9,910.5,5.22,568.0,2021,12,3,True,False,False,True,False,False,False
2021-12-04,16.758,383.0,23.1,18.9,79.1,4.3,911.0,14.524,752.0,2021,12,4,False,False,False,True,False,False,False
2021-12-04,6.918,305.0,23.1,18.9,79.1,4.3,911.0,5.725,571.0,2021,12,4,True,False,False,True,False,False,False
2021-12-05,6.035,386.0,21.9,19.2,85.3,3.4,910.8,9.775,765.0,2021,12,5,False,False,False,True,False,False,False
2021-12-05,4.835,313.0,21.9,19.2,85.3,3.4,910.8,5.265,581.0,2021,12,5,True,False,False,True,False,False,False
2021-12-06,9.478,397.0,22.8,18.4,78.1,4.9,910.9,15.082,768.0,2021,12,6,False,False,False,True,False,False,False
2021-12-06,5.468,318.0,22.8,18.4,78.1,4.9,910.9,5.406,577.0,2021,12,6,True,False,False,True,False,False,False
2021-12-07,8.507,310.0,21.9,17.0,76.5,6.8,911.1,3.649,645.0,2021,12,7,True,False,False,True,False,False,False
2021-12-07,17.835,397.0,21.9,17.0,76.5,6.8,911.1,22.402,762.0,2021,12,7,False,False,False,True,False,False,False
2021-12-08,17.967,396.0,21.9,17.6,79.7,8.3,911.4,21.968,783.0,2021,12,8,False,False,False,True,False,False,False
2021-12-08,9.783,299.0,21.9,17.6,79.7,8.3,911.4,3.441,665.0,2021,12,8,True,False,False,True,False,False,False
2021-12-09,14.971,373.0,22.0,19.6,87.6,9.7,912.6,28.38,840.0,2021,12,9,False,False,False,True,False,False,False
2021-12-09,8.996,283.0,22.0,19.6,87.6,9.7,912.6,3.671,653.0,2021,12,9,True,False,False,True,False,False,False
2021-12-10,10.37,263.0,21.8,17.1,77.5,10.8,912.8,5.213,589.0,2021,12,10,True,False,False,True,False,False,False
2021-12-10,21.877,371.0,21.8,17.1,77.5,10.8,912.8,18.855,786.0,2021,12,10,False,False,False,True,False,False,False
2021-12-11,22.096,380.0,21.1,18.8,87.9,10.9,912.8,23.189,801.0,2021,12,11,False,False,False,True,False,False,False
2021-12-11,8.178,271.0,21.1,18.8,87.9,10.9,912.8,3.923,619.0,2021,12,11,True,False,False,True,False,False,False
2021-12-12,22.465,371.0,21.3,17.9,82.5,10.0,912.7,16.416,806.0,2021,12,12,False,False,False,True,False,False,False
2021-12-12,7.465,296.0,21.3,17.9,82.5,10.0,912.7,3.17,636.0,2021,12,12,True,False,False,True,False,False,False
2021-12-13,18.791,362.0,20.1,19.0,93.5,8.2,912.1,23.343,820.0,2021,12,13,False,False,False,True,False,False,False
2021-12-13,6.839,278.0,20.1,19.0,93.5,8.2,912.1,2.666,645.0,2021,12,13,True,False,False,True,False,False,False
2021-12-14,19.943,361.0,20.4,18.6,90.5,10.2,911.6,15.393,814.0,2021,12,14,False,False,False,True,False,False,False
2021-12-14,6.197,312.0,20.4,18.6,90.5,10.2,911.6,4.003,708.0,2021,12,14,True,False,False,True,False,False,False
2021-12-15,13.569,396.0,19.9,17.7,88.0,8.1,912.0,11.499,862.0,2021,12,15,False,False,False,True,False,False,False
2021-12-15,5.558,323.0,19.9,17.7,88.0,8.1,912.0,3.598,667.0,2021,12,15,True,False,False,True,False,False,False
2021-12-16,17.929,349.0,20.2,15.9,79.2,9.0,912.7,11.261,866.0,2021,12,16,False,False,False,True,False,False,False
2021-12-16,6.613,332.0,20.2,15.9,79.2,9.0,912.7,3.867,680.0,2021,12,16,True,False,False,True,False,False,False
2021-12-17,17.396,397.0,20.2,14.8,75.1,7.1,912.8,12.802,900.0,2021,12,17,False,False,False,True,False,False,False
2021-12-17,6.097,337.0,20.2,14.8,75.1,7.1,912.8,3.966,689.0,2021,12,17,True,False,False,True,False,False,False
2021-12-18,6.362,349.0,19.6,15.5,79.6,7.4,912.3,3.434,721.0,2021,12,18,True,False,False,True,False,False,False
2021-12-18,12.45,436.0,19.6,15.5,79.6,7.4,912.3,13.096,950.0,2021,12,18,False,False,False,True,False,False,False
2021-12-19,10.858,345.0,18.7,11.7,67.6,8.5,913.2,2.958,722.0,2021,12,19,True,False,False,True,False,False,False
2021-12-19,21.777,429.0,18.7,11.7,67.6,8.5,913.2,15.214,950.0,2021,12,19,False,False,False,True,False,False,False
2021-12-20,10.858,345.0,18.5,13.2,75.4,7.5,913.0,2.958,722.0,2021,12,20,True,False,False,True,False,False,False
2021-12-20,21.777,429.0,18.5,13.2,75.4,7.5,913.0,15.214,950.0,2021,12,20,False,False,False,True,False,False,False
2021-12-21,10.264,345.0,18.9,12.5,71.3,3.9,913.0,4.71,718.0,2021,12,21,True,False,False,True,False,False,False
2021-12-21,29.381,418.0,18.9,12.5,71.3,3.9,913.0,21.174,841.0,2021,12,21,False,False,False,True,False,False,False
2021-12-22,7.5,355.0,19.8,12.7,69.2,4.3,911.5,3.831,720.0,2021,12,22,True,False,False,True,False,False,False
2021-12-22,15.897,442.0,19.8,12.7,69.2,4.3,911.5,21.81,862.0,2021,12,22,False,False,False,True,False,False,False
2021-12-23,22.887,438.0,19.6,12.8,68.0,3.9,911.4,14.335,870.0,2021,12,23,False,False,False,True,False,False,False
2021-12-23,7.445,360.0,19.6,12.8,68.0,3.9,911.4,4.071,730.0,2021,12,23,True,False,False,True,False,False,False
2021-12-24,9.043,357.0,20.4,10.0,58.2,5.1,911.5,4.081,725.0,2021,12,24,True,False,False,True,False,False,False
2021-12-24,24.724,421.0,20.4,10.0,58.2,5.1,911.5,12.623,865.0,2021,12,24,False,False,False,True,False,False,False
